discrimination_occurred,respodent_id,interview_country,age,gender,job_situation,ethnic_group,household_income,income_imputed,religion,marital status,past_discrim_exp,extent_of_discrim,can_make_ends_meet,rent_or_own_housing,searched_for_housing,urbanization_degree,health_status,has_illness,health_impact_on_life,insurance_coverage,violence_exp_by_family,aware_of_support_org,friends_from_diff_ethnicity,friends_from_majority,neighbour_ethnicity,social_transfers,poverty_risk,citizenship_status,stopped_by_police
1,24591.0,15.0,29.0,2.0,1.0,7.0,15.0,0.0,0.0,1,9.0,8.0,0,0,1,1.0,5.0,1,3.0,1,1,0,1,0,0,1,0.0,0.0,0
0,24603.0,15.0,33.0,2.0,1.0,7.0,14.0,1.0,0.0,1,8.0,8.0,0,0,1,1.0,4.0,0,3.0,1,2,0,1,1,0,0,0.0,0.0,0
1,24606.0,15.0,28.0,1.0,1.0,7.0,13.0,0.0,0.0,1,10.0,8.0,0,0,1,1.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,0.0,1
1,24609.0,15.0,18.0,1.0,4.0,7.0,16.0,0.0,0.0,0,6.0,7.0,0,0,0,1.0,5.0,0,3.0,1,2,0,1,1,1,1,0.0,0.0,1
1,24712.0,15.0,32.0,2.0,7.0,7.0,15.0,1.0,0.0,1,0.0,6.0,0,0,0,2.0,4.0,0,3.0,1,0,0,1,0,0,0,0.0,0.0,0
0,24721.0,15.0,43.0,2.0,4.0,7.0,8.0,1.0,0.0,1,0.0,6.0,0,0,0,2.0,4.0,0,3.0,1,1,1,1,1,0,1,0.0,0.0,0
0,24722.0,15.0,20.0,2.0,4.0,7.0,8.0,1.0,0.0,0,0.0,6.0,0,0,0,2.0,5.0,0,3.0,1,1,1,1,1,0,1,0.0,0.0,0
0,24723.0,15.0,25.0,1.0,1.0,7.0,18.0,1.0,1.0,0,0.0,3.0,0,1,0,2.0,4.0,0,3.0,1,1,1,1,1,0,0,0.0,0.0,1
0,24742.0,15.0,23.0,1.0,2.0,7.0,16.0,1.0,2.0,1,6.0,6.0,0,0,1,3.0,4.0,0,3.0,0,0,0,1,1,0,0,0.0,0.0,0
0,24744.0,15.0,30.0,1.0,2.0,7.0,16.0,1.0,2.0,1,3.0,5.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,1
1,24746.0,15.0,24.0,1.0,4.0,7.0,13.0,1.0,2.0,0,7.0,9.0,0,0,0,3.0,4.0,0,3.0,0,0,0,0,0,0,0,0.0,0.0,0
1,24748.0,15.0,26.0,1.0,1.0,7.0,15.0,1.0,2.0,0,7.0,6.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,24749.0,15.0,27.0,1.0,1.0,7.0,15.0,1.0,2.0,1,2.0,7.0,0,0,1,3.0,4.0,0,3.0,0,0,0,1,1,0,0,0.0,0.0,0
0,24750.0,15.0,25.0,1.0,1.0,7.0,15.0,1.0,2.0,0,6.0,3.0,0,0,1,3.0,4.0,0,3.0,0,0,0,1,1,0,0,0.0,0.0,0
0,24751.0,15.0,31.0,1.0,1.0,7.0,12.0,0.0,2.0,1,0.0,6.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
1,24752.0,15.0,42.0,1.0,2.0,7.0,15.0,1.0,2.0,1,0.0,6.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
1,24755.0,15.0,40.0,2.0,7.0,7.0,14.0,1.0,2.0,1,7.0,7.0,0,0,0,3.0,4.0,0,3.0,1,0,1,1,1,0,1,0.0,0.0,0
0,24762.0,15.0,32.0,1.0,2.0,7.0,14.0,1.0,0.0,1,0.0,3.0,1,0,1,2.0,4.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,24769.0,15.0,32.0,1.0,2.0,7.0,14.0,1.0,0.0,1,0.0,6.0,1,0,1,2.0,4.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,24771.0,15.0,34.0,1.0,1.0,7.0,13.0,0.0,0.0,1,0.0,3.0,1,0,1,2.0,4.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
1,24775.0,15.0,56.0,1.0,1.0,7.0,10.0,0.0,0.0,1,0.0,9.0,0,0,1,3.0,4.0,0,3.0,0,2,0,1,0,0,0,0.0,0.0,1
1,24776.0,15.0,46.0,1.0,2.0,7.0,11.0,1.0,2.0,1,1.0,8.0,0,0,1,3.0,4.0,0,3.0,0,0,0,1,0,1,0,0.0,0.0,0
0,24777.0,15.0,32.0,1.0,2.0,7.0,11.0,1.0,2.0,0,0.0,3.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,0,1,0,0.0,0.0,0
0,24778.0,15.0,30.0,1.0,2.0,7.0,11.0,1.0,2.0,0,1.0,6.0,0,0,1,3.0,5.0,0,3.0,0,0,0,1,1,1,0,0.0,0.0,1
1,24779.0,15.0,18.0,1.0,2.0,7.0,11.0,1.0,2.0,0,0.0,6.0,0,0,0,3.0,5.0,0,3.0,0,0,1,0,0,1,0,0.0,0.0,0
0,24780.0,15.0,29.0,1.0,2.0,7.0,12.0,1.0,0.0,0,1.0,3.0,0,0,0,3.0,5.0,0,3.0,0,0,0,1,0,0,0,0.0,0.0,0
0,24781.0,15.0,25.0,1.0,2.0,7.0,12.0,1.0,2.0,0,0.0,6.0,0,0,0,3.0,3.0,0,3.0,1,0,0,1,1,1,0,0.0,0.0,0
0,24783.0,15.0,45.0,1.0,2.0,7.0,11.0,1.0,2.0,1,0.0,9.0,0,0,1,3.0,3.0,0,3.0,0,0,0,1,1,1,0,0.0,0.0,1
1,24784.0,15.0,27.0,1.0,1.0,7.0,11.0,1.0,2.0,0,4.0,6.0,0,0,1,3.0,5.0,0,3.0,0,0,1,1,1,1,0,0.0,0.0,0
0,24785.0,15.0,35.0,1.0,2.0,7.0,12.0,0.0,2.0,1,2.0,3.0,0,0,1,3.0,5.0,0,3.0,0,0,1,0,0,1,0,0.0,0.0,0
0,24786.0,15.0,33.0,1.0,1.0,7.0,9.0,1.0,0.0,0,0.0,8.0,0,0,1,3.0,5.0,0,3.0,0,0,0,1,0,1,0,0.0,0.0,1
1,24787.0,15.0,30.0,1.0,2.0,7.0,9.0,1.0,2.0,0,14.0,12.0,0,0,1,3.0,5.0,0,3.0,0,0,0,1,0,1,0,0.0,0.0,0
0,24788.0,15.0,33.0,1.0,2.0,7.0,12.0,0.0,2.0,0,1.0,4.0,0,0,1,3.0,5.0,0,3.0,0,0,0,1,1,1,0,0.0,0.0,0
0,24805.0,15.0,36.0,1.0,4.0,7.0,13.0,1.0,2.0,1,0.0,6.0,0,0,0,3.0,4.0,0,3.0,1,1,0,1,1,0,0,0.0,0.0,1
0,24812.0,15.0,23.0,1.0,1.0,7.0,13.0,1.0,2.0,0,0.0,9.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,0,1,0,0.0,0.0,0
0,24813.0,15.0,19.0,1.0,4.0,7.0,13.0,1.0,2.0,0,0.0,7.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,0,1,0,0.0,0.0,0
0,24817.0,15.0,26.0,1.0,1.0,7.0,15.0,1.0,2.0,1,0.0,3.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,24818.0,15.0,23.0,1.0,1.0,7.0,15.0,1.0,2.0,0,0.0,3.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
1,24821.0,15.0,24.0,1.0,4.0,7.0,9.0,0.0,0.0,0,0.0,9.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,24822.0,15.0,34.0,2.0,7.0,7.0,9.0,0.0,0.0,1,0.0,3.0,0,0,0,2.0,4.0,0,3.0,0,0,0,1,1,0,0,0.0,0.0,0
0,24833.0,15.0,19.0,2.0,4.0,7.0,17.0,1.0,0.0,0,0.0,9.0,0,1,0,2.0,5.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,0
0,24849.0,15.0,32.0,1.0,1.0,7.0,16.0,1.0,0.0,1,0.0,3.0,0,0,0,2.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,1
0,24853.0,15.0,48.0,1.0,4.0,7.0,8.0,1.0,0.0,1,0.0,9.0,0,0,0,2.0,4.0,0,3.0,1,0,0,0,0,0,0,0.0,0.0,0
0,24856.0,15.0,25.0,1.0,1.0,7.0,8.0,1.0,0.0,0,0.0,6.0,0,0,0,2.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
1,21556.0,15.0,36.0,1.0,1.0,8.0,14.0,1.0,1.0,0,6.0,11.0,0,0,1,3.0,4.0,0,3.0,1,1,1,1,1,0,1,0.0,1.0,1
1,21557.0,15.0,30.0,2.0,7.0,8.0,14.0,1.0,1.0,0,2.0,6.0,0,0,1,3.0,4.0,0,3.0,1,1,0,1,0,0,1,0.0,1.0,0
0,21613.0,15.0,33.0,2.0,7.0,8.0,10.0,1.0,2.0,1,1.0,6.0,0,0,1,2.0,4.0,0,3.0,1,0,0,1,0,0,0,0.0,0.0,0
0,21617.0,15.0,31.0,2.0,7.0,8.0,14.0,1.0,2.0,1,0.0,3.0,0,0,0,2.0,4.0,0,3.0,1,0,0,1,0,0,0,0.0,0.0,0
0,21618.0,15.0,41.0,1.0,1.0,8.0,14.0,1.0,2.0,1,0.0,4.0,0,0,0,2.0,4.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
0,21695.0,15.0,43.0,2.0,7.0,8.0,12.0,0.0,2.0,0,0.0,6.0,0,0,1,2.0,4.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
0,21879.0,15.0,56.0,1.0,1.0,8.0,15.0,1.0,2.0,1,4.0,9.0,0,0,0,2.0,4.0,0,3.0,1,2,0,1,1,0,1,0.0,0.0,1
1,21880.0,15.0,48.0,2.0,4.0,8.0,15.0,1.0,2.0,1,2.0,9.0,0,0,0,2.0,5.0,1,3.0,1,2,0,1,1,0,1,0.0,0.0,0
0,21891.0,15.0,30.0,2.0,7.0,8.0,14.0,1.0,2.0,1,0.0,9.0,0,0,1,2.0,4.0,0,3.0,1,1,0,0,0,0,1,0.0,0.0,0
0,21947.0,15.0,27.0,1.0,1.0,8.0,13.0,1.0,1.0,1,3.0,9.0,0,0,0,2.0,4.0,0,3.0,1,0,0,0,0,0,1,0.0,0.0,0
0,21950.0,15.0,26.0,1.0,4.0,8.0,4.0,1.0,1.0,1,0.0,3.0,0,0,0,2.0,5.0,0,3.0,1,0,0,1,1,1,0,1.0,0.0,0
0,21951.0,15.0,26.0,1.0,4.0,8.0,4.0,1.0,1.0,0,0.0,3.0,0,0,0,2.0,5.0,0,3.0,1,0,0,0,0,1,0,1.0,0.0,0
0,21954.0,15.0,29.0,1.0,4.0,8.0,7.0,1.0,1.0,0,0.0,3.0,0,0,0,2.0,5.0,0,3.0,0,0,0,1,1,1,2,1.0,0.0,0
0,21955.0,15.0,22.0,1.0,4.0,8.0,5.0,1.0,1.0,0,0.0,5.0,0,0,0,2.0,5.0,0,3.0,1,0,1,1,1,1,0,1.0,0.0,0
0,21956.0,15.0,23.0,1.0,4.0,8.0,7.0,1.0,1.0,0,0.0,3.0,1,0,0,2.0,5.0,0,3.0,0,0,1,1,1,1,2,1.0,0.0,0
0,21957.0,15.0,24.0,1.0,4.0,8.0,5.0,1.0,1.0,0,0.0,3.0,0,0,0,2.0,5.0,0,3.0,0,0,0,1,1,1,0,1.0,0.0,0
0,21958.0,15.0,40.0,1.0,4.0,8.0,4.0,1.0,1.0,1,0.0,3.0,0,0,0,2.0,5.0,0,3.0,0,0,0,1,1,1,2,1.0,0.0,0
0,22097.0,15.0,38.0,2.0,1.0,8.0,15.0,1.0,2.0,0,0.0,3.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
1,22098.0,15.0,20.0,1.0,4.0,8.0,13.0,1.0,0.0,0,4.0,6.0,0,0,0,3.0,5.0,0,3.0,0,0,0,0,1,0,0,0.0,0.0,0
0,22100.0,15.0,22.0,1.0,1.0,8.0,13.0,1.0,0.0,0,0.0,3.0,0,0,1,3.0,5.0,0,3.0,0,0,0,1,1,0,0,0.0,0.0,0
0,22109.0,15.0,37.0,1.0,1.0,8.0,14.0,1.0,1.0,1,0.0,4.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
1,22111.0,15.0,29.0,2.0,1.0,8.0,13.0,1.0,1.0,1,0.0,8.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,22112.0,15.0,32.0,1.0,1.0,8.0,13.0,1.0,1.0,1,0.0,6.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,1
1,22127.0,15.0,26.0,1.0,1.0,8.0,15.0,1.0,1.0,0,1.0,7.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,22131.0,15.0,23.0,2.0,4.0,8.0,15.0,1.0,1.0,0,0.0,6.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,22181.0,15.0,24.0,1.0,4.0,8.0,12.0,1.0,1.0,0,0.0,6.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,22182.0,15.0,22.0,2.0,1.0,8.0,12.0,1.0,1.0,0,4.0,6.0,0,0,1,3.0,4.0,0,3.0,0,2,0,1,1,0,1,0.0,0.0,1
0,22185.0,15.0,41.0,1.0,4.0,8.0,10.0,0.0,0.0,0,0.0,9.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,1,0,0.0,0.0,0
0,22186.0,15.0,39.0,1.0,1.0,8.0,17.0,1.0,0.0,0,0.0,6.0,1,1,0,3.0,5.0,0,3.0,0,0,0,1,1,0,0,0.0,1.0,0
0,22187.0,15.0,37.0,2.0,1.0,8.0,17.0,1.0,1.0,0,0.0,7.0,1,1,0,3.0,4.0,0,3.0,0,0,0,1,1,1,0,0.0,1.0,0
1,22195.0,15.0,34.0,1.0,4.0,8.0,9.0,1.0,1.0,1,6.0,7.0,0,0,1,3.0,5.0,0,3.0,1,0,1,1,1,1,4,0.0,1.0,0
1,22206.0,15.0,20.0,1.0,1.0,8.0,15.0,1.0,1.0,0,13.0,5.0,1,0,0,3.0,2.0,1,1.0,1,0,0,1,1,0,0,0.0,1.0,0
0,22209.0,15.0,28.0,2.0,2.0,8.0,14.0,0.0,1.0,0,0.0,12.0,0,0,1,3.0,4.0,0,3.0,1,0,0,0,1,0,0,0.0,1.0,0
0,22249.0,15.0,36.0,1.0,4.0,8.0,8.0,1.0,2.0,1,0.0,3.0,0,1,0,2.0,5.0,0,3.0,1,0,0,0,1,0,0,0.0,0.0,1
0,22266.0,15.0,23.0,1.0,4.0,8.0,7.0,0.0,2.0,0,0.0,3.0,0,0,1,2.0,5.0,0,3.0,1,0,1,1,1,0,1,1.0,0.0,1
1,22268.0,15.0,38.0,1.0,1.0,8.0,9.0,0.0,2.0,1,0.0,3.0,0,0,1,2.0,5.0,0,3.0,1,0,1,1,1,0,2,0.0,0.0,0
0,22279.0,15.0,48.0,1.0,1.0,8.0,11.0,0.0,2.0,1,0.0,7.0,0,0,0,2.0,3.0,0,3.0,1,0,1,0,1,0,1,0.0,0.0,1
1,22286.0,15.0,31.0,2.0,7.0,8.0,13.0,1.0,1.0,1,3.0,10.0,0,0,0,3.0,4.0,0,3.0,1,1,0,1,1,1,1,0.0,0.0,0
1,22305.0,15.0,40.0,2.0,4.0,8.0,14.0,1.0,1.0,1,0.0,12.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
1,22315.0,15.0,39.0,2.0,1.0,8.0,14.0,1.0,2.0,1,3.0,12.0,0,0,1,3.0,4.0,0,3.0,1,2,1,1,1,0,0,0.0,0.0,1
0,22320.0,15.0,38.0,2.0,4.0,8.0,10.0,1.0,1.0,1,0.0,3.0,0,0,0,2.0,4.0,0,3.0,1,0,1,1,1,0,1,0.0,0.0,0
0,22321.0,15.0,41.0,1.0,4.0,8.0,10.0,1.0,1.0,1,0.0,6.0,0,0,0,2.0,5.0,0,3.0,1,0,1,1,1,0,1,0.0,0.0,0
0,22343.0,15.0,38.0,1.0,1.0,8.0,17.0,1.0,2.0,1,9.0,4.0,1,0,0,2.0,5.0,0,3.0,1,1,0,1,1,0,0,0.0,1.0,0
0,22344.0,15.0,34.0,1.0,1.0,8.0,17.0,1.0,2.0,1,7.0,3.0,1,0,1,2.0,5.0,0,3.0,1,0,1,1,1,0,0,0.0,1.0,0
1,22405.0,15.0,50.0,1.0,1.0,8.0,14.0,1.0,2.0,1,10.0,7.0,0,0,0,2.0,4.0,0,2.0,1,0,0,0,0,0,0,0.0,0.0,0
1,22407.0,15.0,19.0,1.0,4.0,8.0,14.0,1.0,2.0,0,0.0,10.0,0,0,0,2.0,5.0,0,3.0,1,0,0,1,1,1,0,0.0,0.0,1
0,22411.0,15.0,41.0,1.0,4.0,8.0,17.0,1.0,2.0,1,0.0,9.0,0,1,0,2.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,1
0,22413.0,15.0,41.0,1.0,4.0,8.0,5.0,1.0,2.0,0,1.0,6.0,0,0,0,2.0,4.0,0,3.0,1,0,0,1,1,1,0,1.0,0.0,0
1,22416.0,15.0,40.0,1.0,1.0,8.0,14.0,1.0,2.0,1,3.0,8.0,0,0,1,1.0,4.0,0,3.0,1,0,0,0,0,0,2,0.0,0.0,1
1,22417.0,15.0,32.0,2.0,7.0,8.0,14.0,1.0,2.0,1,2.0,7.0,0,0,0,1.0,4.0,0,3.0,1,0,0,0,0,0,2,0.0,0.0,0
1,22428.0,15.0,36.0,2.0,7.0,8.0,13.0,1.0,2.0,1,5.0,9.0,0,0,0,1.0,4.0,0,3.0,1,1,0,0,0,0,1,0.0,0.0,0
1,22429.0,15.0,38.0,1.0,1.0,8.0,13.0,1.0,2.0,1,4.0,9.0,0,0,0,1.0,4.0,0,3.0,1,1,0,0,0,0,2,0.0,0.0,1
1,22433.0,15.0,26.0,2.0,1.0,8.0,14.0,1.0,2.0,0,15.0,12.0,0,0,1,3.0,4.0,0,3.0,1,2,0,1,1,0,0,0.0,0.0,1
1,22439.0,15.0,31.0,2.0,1.0,8.0,18.0,0.0,1.0,1,6.0,8.0,1,0,0,3.0,5.0,1,3.0,1,1,0,1,1,0,1,0.0,0.0,0
1,22467.0,15.0,29.0,2.0,1.0,8.0,15.0,0.0,2.0,1,12.0,9.0,0,0,0,3.0,4.0,0,3.0,1,2,0,1,1,0,2,0.0,0.0,0
1,22470.0,15.0,28.0,2.0,1.0,8.0,17.0,0.0,2.0,1,10.0,9.0,0,0,0,3.0,5.0,0,3.0,1,2,0,1,1,0,1,0.0,0.0,0
1,22485.0,15.0,36.0,1.0,1.0,8.0,14.0,0.0,2.0,1,10.0,12.0,0,0,0,3.0,4.0,0,3.0,1,2,0,1,1,0,0,0.0,0.0,1
1,22489.0,15.0,36.0,1.0,1.0,8.0,14.0,0.0,2.0,1,11.0,9.0,0,0,1,3.0,5.0,0,3.0,1,2,0,1,0,0,1,0.0,0.0,1
1,22496.0,15.0,19.0,2.0,1.0,8.0,14.0,1.0,1.0,0,10.0,9.0,1,0,0,3.0,5.0,0,3.0,1,2,0,1,1,0,0,0.0,0.0,1
0,22501.0,15.0,24.0,2.0,1.0,8.0,15.0,0.0,2.0,1,10.0,9.0,0,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,2,0.0,0.0,0
0,22545.0,15.0,34.0,2.0,1.0,8.0,16.0,1.0,1.0,0,0.0,3.0,0,0,0,2.0,4.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,0
0,22546.0,15.0,38.0,1.0,1.0,8.0,16.0,1.0,1.0,0,0.0,6.0,0,0,1,2.0,4.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,22547.0,15.0,28.0,1.0,1.0,8.0,13.0,0.0,1.0,0,0.0,6.0,0,0,1,2.0,4.0,0,3.0,1,0,0,0,1,0,0,0.0,0.0,0
1,22550.0,15.0,27.0,1.0,1.0,8.0,13.0,1.0,2.0,0,4.0,7.0,0,0,1,1.0,3.0,0,3.0,1,1,0,1,1,0,0,0.0,0.0,1
0,22560.0,15.0,30.0,1.0,4.0,8.0,14.0,1.0,2.0,1,0.0,6.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,2,0.0,1.0,0
0,22569.0,15.0,32.0,1.0,1.0,8.0,13.0,1.0,2.0,1,0.0,6.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
1,22606.0,15.0,28.0,1.0,4.0,8.0,8.0,1.0,2.0,1,2.0,10.0,0,0,1,3.0,5.0,0,3.0,0,0,1,1,0,0,0,0.0,0.0,1
0,22608.0,15.0,22.0,1.0,4.0,8.0,8.0,1.0,2.0,0,2.0,3.0,1,0,0,3.0,5.0,0,3.0,0,1,0,0,0,0,0,0.0,0.0,0
1,22625.0,15.0,28.0,2.0,1.0,8.0,15.0,1.0,0.0,0,8.0,11.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,0
1,22627.0,15.0,31.0,2.0,4.0,8.0,9.0,1.0,1.0,0,8.0,9.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
1,22634.0,15.0,39.0,2.0,4.0,8.0,13.0,1.0,1.0,1,8.0,9.0,1,1,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,1.0,0
0,22638.0,15.0,44.0,2.0,7.0,8.0,13.0,1.0,2.0,1,3.0,9.0,1,1,0,3.0,5.0,1,3.0,1,0,1,0,0,0,0,0.0,1.0,0
0,22641.0,15.0,39.0,2.0,2.0,8.0,13.0,1.0,1.0,1,7.0,10.0,0,1,0,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,0
0,22645.0,15.0,52.0,2.0,7.0,8.0,13.0,1.0,1.0,1,0.0,9.0,1,1,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,1.0,0
1,22655.0,15.0,30.0,1.0,4.0,8.0,13.0,1.0,2.0,0,3.0,9.0,0,0,1,3.0,5.0,0,3.0,0,1,0,0,1,0,0,0.0,1.0,0
1,22656.0,15.0,41.0,1.0,1.0,8.0,13.0,1.0,2.0,0,2.0,9.0,0,0,1,3.0,5.0,0,3.0,0,1,0,0,1,0,0,0.0,0.0,0
1,22661.0,15.0,41.0,1.0,1.0,8.0,9.0,1.0,2.0,0,1.0,6.0,0,0,0,3.0,5.0,0,3.0,0,1,0,1,1,0,0,0.0,0.0,0
1,22678.0,15.0,35.0,2.0,7.0,8.0,13.0,1.0,2.0,1,3.0,9.0,0,0,1,2.0,5.0,0,3.0,1,0,0,1,1,0,2,0.0,0.0,0
0,22748.0,15.0,21.0,1.0,2.0,8.0,13.0,1.0,1.0,0,0.0,6.0,1,0,0,3.0,4.0,0,3.0,1,1,1,1,1,0,2,0.0,0.0,1
0,22749.0,15.0,19.0,1.0,2.0,8.0,13.0,1.0,1.0,0,0.0,6.0,1,0,0,3.0,4.0,0,3.0,1,1,1,1,1,0,1,0.0,0.0,1
0,22757.0,15.0,35.0,1.0,2.0,8.0,14.0,1.0,2.0,1,6.0,9.0,1,0,1,3.0,3.0,1,2.0,1,0,0,0,0,0,1,0.0,0.0,1
0,22761.0,15.0,33.0,1.0,2.0,8.0,13.0,1.0,0.0,1,2.0,0.0,0,0,1,3.0,4.0,0,3.0,1,0,0,0,0,0,1,0.0,0.0,0
0,22788.0,15.0,38.0,2.0,7.0,8.0,13.0,1.0,1.0,1,2.0,6.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,1,1,1,0.0,0.0,0
0,22794.0,15.0,52.0,1.0,1.0,8.0,15.0,1.0,1.0,1,0.0,4.0,0,0,0,3.0,4.0,0,3.0,1,0,1,1,1,1,1,0.0,0.0,0
0,22816.0,15.0,42.0,1.0,1.0,8.0,17.0,1.0,2.0,1,6.0,9.0,0,0,1,3.0,5.0,0,3.0,0,0,0,1,1,1,0,0.0,0.0,0
0,22822.0,15.0,18.0,1.0,4.0,8.0,7.0,1.0,1.0,0,0.0,5.0,0,0,1,3.0,4.0,0,3.0,1,0,0,1,0,1,1,1.0,0.0,0
0,22823.0,15.0,31.0,2.0,7.0,8.0,14.0,1.0,1.0,1,4.0,5.0,0,0,1,3.0,5.0,0,3.0,1,0,0,0,0,1,0,0.0,0.0,0
0,22826.0,15.0,35.0,2.0,7.0,8.0,13.0,1.0,1.0,1,3.0,9.0,0,0,1,3.0,4.0,0,3.0,0,0,0,1,1,0,1,0.0,0.0,0
0,22848.0,15.0,32.0,2.0,4.0,8.0,3.0,1.0,1.0,0,1.0,3.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,1,1,1,1.0,0.0,0
0,22849.0,15.0,32.0,2.0,4.0,8.0,3.0,1.0,1.0,0,1.0,3.0,0,0,1,3.0,4.0,0,3.0,1,0,1,0,0,1,1,1.0,0.0,0
0,22883.0,15.0,26.0,1.0,1.0,8.0,12.0,0.0,1.0,0,0.0,4.0,0,0,1,2.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,22891.0,15.0,40.0,1.0,1.0,8.0,14.0,1.0,1.0,1,0.0,3.0,0,0,1,2.0,4.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,1
1,22897.0,15.0,36.0,1.0,4.0,8.0,7.0,1.0,1.0,1,18.0,10.0,0,0,1,2.0,5.0,0,3.0,1,2,0,1,1,1,0,1.0,0.0,1
1,22898.0,15.0,39.0,1.0,4.0,8.0,1.0,0.0,1.0,1,6.0,3.0,0,0,1,2.0,4.0,0,3.0,1,2,0,1,1,1,0,1.0,0.0,1
0,22899.0,15.0,27.0,1.0,4.0,8.0,1.0,1.0,1.0,0,0.0,8.0,0,0,0,2.0,3.0,0,3.0,1,1,0,0,0,1,0,1.0,0.0,1
0,22900.0,15.0,30.0,2.0,4.0,8.0,1.0,1.0,2.0,0,0.0,3.0,0,0,1,2.0,5.0,0,3.0,1,0,0,0,0,1,0,1.0,0.0,0
0,22901.0,15.0,45.0,2.0,4.0,8.0,1.0,0.0,2.0,0,0.0,6.0,0,0,1,2.0,5.0,0,3.0,0,0,0,0,0,1,0,1.0,0.0,0
0,22905.0,15.0,33.0,1.0,4.0,8.0,4.0,0.0,1.0,0,0.0,7.0,0,0,1,2.0,4.0,0,3.0,0,2,0,1,1,1,0,1.0,0.0,1
0,22906.0,15.0,30.0,1.0,4.0,8.0,5.0,0.0,1.0,0,0.0,7.0,0,0,1,2.0,5.0,0,3.0,0,0,0,1,1,1,0,1.0,0.0,0
0,22907.0,15.0,37.0,1.0,4.0,8.0,4.0,0.0,1.0,0,0.0,3.0,0,0,1,2.0,4.0,0,3.0,1,0,0,1,1,1,0,1.0,0.0,0
1,22908.0,15.0,30.0,1.0,4.0,8.0,1.0,1.0,1.0,0,9.0,10.0,0,0,1,2.0,4.0,0,3.0,1,2,0,1,1,1,0,1.0,0.0,1
1,22909.0,15.0,24.0,1.0,4.0,8.0,1.0,1.0,1.0,0,24.0,10.0,0,0,1,2.0,5.0,0,3.0,1,2,0,1,1,1,0,1.0,0.0,1
1,22910.0,15.0,35.0,2.0,4.0,8.0,4.0,1.0,1.0,1,10.0,8.0,0,0,1,2.0,4.0,0,3.0,1,0,0,0,0,1,0,1.0,0.0,0
0,22911.0,15.0,38.0,1.0,4.0,8.0,4.0,1.0,1.0,1,4.0,8.0,0,0,1,2.0,4.0,0,3.0,1,0,0,1,0,1,0,1.0,0.0,0
