EUD01_01,EUD01_02,EUD01_03,EUD01_04,EUD01_05,EUD01_06,EUD01_07,EUD01_08,EUD01_09,EUD01_96,EUD01_97,EUD01_99,id,Generation,HH02,HH03,HH04,IN02,IN05,SI03_3_H,PB01_mod,S01_mod,SI06_mod,HLS02_mod,DHO01_mod,DEGURBA_mod,DHE01_mod,DHE02_mod,DHE03_mod,DHE04_mod,RA04_mod,VV10,res_stat_mod_1,arop_mod,RA03,VH01a,DO27_mod
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39477.0,1.0,31.0,1.0,1.0,8.0,187.0,21.0,2.0,1,1,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,5.0,3.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39488.0,1.0,42.0,1.0,1.0,8.0,187.0,21.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,1,1.0,1,,10.0,7.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39501.0,1.0,43.0,1.0,4.0,8.0,187.0,13.0,2.0,0,0,0,1,3.0,4.0,0,3.0,0,0,1.0,0,,8.0,2.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39502.0,1.0,17.0,1.0,1.0,8.0,187.0,21.0,2.0,0,0,0,1,3.0,4.0,0,3.0,1,0,1.0,1,,12.0,7.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39514.0,1.0,29.0,1.0,1.0,8.0,187.0,21.0,2.0,1,1,0,1,3.0,4.0,0,3.0,1,0,0.0,1,,9.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39518.0,1.0,46.0,1.0,4.0,8.0,187.0,12.0,2.0,0,0,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,5.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39527.0,1.0,66.0,1.0,8.0,8.0,184.0,22.0,2.0,1,0,0,0,3.0,3.0,1,3.0,0,1,2.0,1,,12.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39538.0,2.0,37.0,2.0,1.0,8.0,27.0,22.0,2.0,0,1,1,0,3.0,4.0,0,2.0,0,0,2.0,1,,12.0,14.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39546.0,1.0,19.0,1.0,5.0,8.0,187.0,22.0,2.0,0,1,0,0,3.0,3.0,0,3.0,1,1,2.0,1,,12.0,13.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39553.0,1.0,23.0,1.0,5.0,8.0,184.0,21.0,2.0,0,1,1,1,3.0,4.0,0,3.0,1,0,0.0,1,,8.0,15.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39563.0,1.0,38.0,2.0,5.0,8.0,127.0,12.0,1.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39575.0,1.0,56.0,1.0,8.0,8.0,86.0,19.0,1.0,1,0,0,0,3.0,4.0,1,2.0,1,0,0.0,1,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39581.0,1.0,26.0,1.0,1.0,8.0,187.0,21.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39595.0,1.0,19.0,1.0,5.0,8.0,85.0,14.0,0.0,0,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39602.0,1.0,28.0,1.0,4.0,8.0,187.0,17.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,8.0,0.0,0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39617.0,2.0,19.0,2.0,1.0,8.0,27.0,22.0,2.0,0,1,0,0,3.0,5.0,0,2.0,1,1,2.0,1,,11.0,21.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39621.0,2.0,26.0,2.0,2.0,8.0,27.0,21.0,2.0,0,0,0,1,3.0,5.0,0,3.0,0,1,1.0,1,,11.0,32.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39655.0,2.0,29.0,2.0,5.0,8.0,27.0,19.0,2.0,1,1,0,0,3.0,5.0,0,3.0,1,1,0.0,1,,9.0,3.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39660.0,1.0,24.0,1.0,5.0,8.0,85.0,13.0,1.0,0,0,0,1,3.0,5.0,0,3.0,0,0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39668.0,1.0,32.0,1.0,1.0,8.0,154.0,16.0,2.0,0,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39680.0,1.0,30.0,1.0,5.0,8.0,181.0,18.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,1.0,0,,1.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39684.0,1.0,39.0,1.0,1.0,8.0,187.0,21.0,2.0,1,1,0,0,3.0,4.0,0,3.0,1,1,0.0,1,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39692.0,1.0,49.0,2.0,1.0,8.0,214.0,20.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,5.0,7.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39695.0,1.0,37.0,1.0,5.0,8.0,93.0,14.0,0.0,0,0,0,0,3.0,3.0,0,3.0,0,0,0.0,1,,8.0,23.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39706.0,1.0,40.0,1.0,4.0,8.0,86.0,17.0,1.0,1,0,0,0,3.0,5.0,0,2.0,1,1,2.0,1,,9.0,15.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39728.0,2.0,22.0,1.0,1.0,8.0,27.0,20.0,2.0,0,1,0,1,3.0,5.0,1,3.0,1,1,1.0,1,,12.0,21.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39729.0,1.0,40.0,2.0,2.0,8.0,187.0,21.0,2.0,1,1,0,0,3.0,5.0,1,3.0,1,1,0.0,1,,5.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39739.0,2.0,19.0,1.0,1.0,8.0,27.0,22.0,2.0,0,1,0,0,3.0,4.0,1,2.0,1,1,0.0,1,,10.0,14.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39751.0,1.0,33.0,2.0,4.0,8.0,86.0,13.0,1.0,0,0,0,1,3.0,3.0,1,2.0,1,1,0.0,1,,11.0,21.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39752.0,1.0,40.0,1.0,6.0,8.0,86.0,13.0,1.0,0,0,0,1,3.0,1.0,1,1.0,1,0,0.0,1,,9.0,25.0,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39753.0,1.0,40.0,1.0,1.0,8.0,189.0,4.0,0.0,1,1,0,0,3.0,2.0,1,3.0,0,0,2.0,0,,9.0,23.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39754.0,1.0,51.0,1.0,4.0,8.0,187.0,12.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,1,0.0,1,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39756.0,1.0,41.0,1.0,1.0,8.0,93.0,14.0,2.0,0,1,0,1,3.0,4.0,0,3.0,0,1,0.0,0,,8.0,2.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39786.0,1.0,58.0,1.0,4.0,8.0,154.0,17.0,1.0,0,1,1,0,3.0,3.0,0,3.0,1,0,0.0,1,,7.0,23.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39787.0,1.0,41.0,1.0,6.0,8.0,60.0,16.0,1.0,1,0,0,0,3.0,2.0,1,2.0,1,0,0.0,0,,8.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39795.0,1.0,51.0,1.0,4.0,8.0,85.0,14.0,2.0,0,0,0,1,3.0,4.0,1,3.0,1,1,1.0,1,,9.0,1.0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39796.0,1.0,60.0,1.0,6.0,8.0,85.0,14.0,1.0,1,1,0,1,3.0,3.0,1,3.0,1,1,1.0,1,,8.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39798.0,1.0,51.0,1.0,1.0,8.0,86.0,21.0,2.0,1,1,0,0,3.0,5.0,0,3.0,1,1,2.0,1,,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39802.0,1.0,36.0,1.0,1.0,8.0,86.0,16.0,2.0,0,0,0,0,3.0,5.0,0,3.0,1,0,2.0,0,,4.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39805.0,1.0,30.0,1.0,1.0,8.0,187.0,16.0,2.0,0,1,0,0,3.0,4.0,1,3.0,0,0,0.0,0,,7.0,0.0,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39807.0,1.0,22.0,1.0,5.0,8.0,187.0,21.0,2.0,0,1,1,0,3.0,5.0,0,3.0,1,1,0.0,1,,9.0,5.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39810.0,1.0,50.0,1.0,5.0,8.0,71.0,17.0,1.0,1,0,0,0,3.0,4.0,1,3.0,0,1,0.0,0,,10.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39846.0,1.0,23.0,1.0,2.0,8.0,187.0,18.0,2.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,6.0,11.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39847.0,1.0,22.0,1.0,5.0,8.0,95.0,16.0,1.0,0,1,0,1,3.0,5.0,0,3.0,0,1,2.0,1,,8.0,7.0,1
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39848.0,1.0,26.0,1.0,5.0,8.0,117.0,14.0,1.0,0,1,0,1,3.0,4.0,0,3.0,1,1,2.0,0,,6.0,13.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39849.0,1.0,21.0,2.0,5.0,8.0,214.0,18.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,1,1.0,1,,12.0,15.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39850.0,1.0,20.0,1.0,5.0,8.0,134.0,12.0,2.0,0,1,0,1,3.0,5.0,0,3.0,0,0,0.0,0,,9.0,10.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39851.0,1.0,22.0,2.0,5.0,8.0,154.0,13.0,1.0,0,1,0,1,3.0,5.0,0,3.0,0,0,0.0,0,,6.0,0.0,0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39852.0,1.0,20.0,1.0,5.0,8.0,127.0,12.0,2.0,1,1,0,1,3.0,4.0,0,3.0,1,1,2.0,0,,7.0,10.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39866.0,1.0,51.0,1.0,4.0,8.0,93.0,19.0,2.0,1,1,0,0,3.0,5.0,0,3.0,0,0,1.0,0,,3.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39869.0,1.0,48.0,1.0,5.0,8.0,60.0,12.0,1.0,1,0,0,0,3.0,4.0,0,3.0,1,1,0.0,1,,11.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39880.0,1.0,29.0,1.0,5.0,8.0,58.0,13.0,0.0,0,1,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39881.0,1.0,24.0,1.0,4.0,8.0,184.0,12.0,1.0,0,1,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,2.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39899.0,1.0,33.0,1.0,1.0,8.0,154.0,19.0,1.0,0,1,0,0,3.0,5.0,0,3.0,1,1,0.0,1,,8.0,15.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39906.0,1.0,35.0,1.0,4.0,8.0,95.0,13.0,1.0,0,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39919.0,1.0,35.0,1.0,1.0,8.0,60.0,17.0,1.0,1,1,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,5.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39937.0,1.0,50.0,2.0,4.0,8.0,95.0,19.0,1.0,1,1,0,0,3.0,2.0,1,1.0,0,0,1.0,0,,6.0,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39940.0,1.0,36.0,1.0,4.0,8.0,187.0,20.0,2.0,1,0,0,1,3.0,5.0,0,3.0,0,1,2.0,1,,12.0,15.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39956.0,1.0,50.0,1.0,1.0,8.0,93.0,21.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,12.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39961.0,1.0,25.0,2.0,1.0,8.0,95.0,20.0,1.0,0,1,1,0,3.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39964.0,1.0,19.0,2.0,5.0,8.0,154.0,14.0,1.0,0,1,0,0,3.0,5.0,0,3.0,0,1,0.0,0,,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39975.0,1.0,38.0,1.0,4.0,8.0,154.0,13.0,1.0,1,1,0,0,3.0,5.0,0,3.0,1,0,1.0,0,,3.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39977.0,1.0,35.0,2.0,5.0,8.0,154.0,13.0,1.0,1,1,0,0,3.0,5.0,0,3.0,0,0,0.0,0,,4.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39982.0,2.0,28.0,1.0,1.0,8.0,27.0,19.0,1.0,0,1,0,1,3.0,5.0,0,3.0,1,1,0.0,1,,8.0,4.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39990.0,1.0,43.0,1.0,4.0,8.0,154.0,12.0,1.0,1,0,0,0,3.0,5.0,0,3.0,1,0,0.0,0,,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39993.0,1.0,43.0,1.0,1.0,8.0,154.0,17.0,1.0,1,0,0,0,3.0,5.0,0,3.0,0,0,0.0,0,,0.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39996.0,1.0,37.0,1.0,4.0,8.0,154.0,13.0,1.0,0,1,0,1,3.0,4.0,0,3.0,1,0,1.0,0,,5.0,7.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39997.0,1.0,24.0,1.0,5.0,8.0,85.0,13.0,1.0,0,1,0,1,3.0,3.0,0,3.0,1,1,2.0,1,,10.0,7.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39998.0,1.0,23.0,1.0,5.0,8.0,57.0,12.0,1.0,0,1,0,1,3.0,4.0,0,3.0,1,0,0.0,1,,11.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40022.0,1.0,25.0,2.0,5.0,8.0,63.0,13.0,1.0,1,1,0,0,3.0,4.0,1,3.0,1,0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40024.0,1.0,32.0,1.0,5.0,8.0,154.0,12.0,0.0,0,1,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40027.0,1.0,21.0,2.0,4.0,8.0,117.0,16.0,1.0,1,0,0,1,3.0,3.0,0,3.0,0,0,1.0,0,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40029.0,1.0,44.0,1.0,4.0,8.0,60.0,13.0,1.0,0,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,6.0,0.0,0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40031.0,1.0,24.0,1.0,1.0,8.0,93.0,18.0,2.0,0,1,0,1,3.0,5.0,0,3.0,1,0,0.0,1,,8.0,5.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40045.0,1.0,58.0,1.0,8.0,8.0,117.0,16.0,1.0,1,0,0,0,3.0,3.0,1,2.0,1,0,0.0,1,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40051.0,1.0,22.0,2.0,5.0,8.0,85.0,13.0,1.0,0,1,0,0,3.0,4.0,0,3.0,0,0,0.0,0,,5.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40054.0,1.0,28.0,2.0,1.0,8.0,63.0,17.0,0.0,0,0,0,1,3.0,0.0,0,3.0,1,0,0.0,1,,5.0,6.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40058.0,1.0,33.0,1.0,4.0,8.0,187.0,11.0,2.0,1,1,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40061.0,1.0,47.0,1.0,4.0,8.0,187.0,11.0,2.0,0,0,0,0,3.0,4.0,0,3.0,1,1,0.0,0,,3.0,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40071.0,1.0,33.0,2.0,1.0,8.0,187.0,17.0,2.0,0,1,0,1,3.0,2.0,1,1.0,1,0,2.0,1,,9.0,13.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40082.0,1.0,25.0,2.0,5.0,8.0,57.0,14.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40085.0,1.0,28.0,1.0,5.0,8.0,57.0,14.0,2.0,1,0,0,0,3.0,4.0,0,3.0,0,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40091.0,1.0,35.0,2.0,4.0,8.0,187.0,12.0,2.0,0,1,0,1,3.0,2.0,1,2.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40092.0,1.0,31.0,1.0,5.0,8.0,117.0,12.0,2.0,1,0,0,0,3.0,5.0,0,3.0,0,0,2.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40102.0,2.0,20.0,2.0,1.0,8.0,27.0,16.0,2.0,0,1,0,0,3.0,5.0,0,3.0,1,0,2.0,1,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40107.0,1.0,30.0,1.0,1.0,8.0,86.0,17.0,2.0,1,1,0,0,3.0,4.0,0,3.0,1,1,0.0,1,,3.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40109.0,2.0,21.0,1.0,5.0,8.0,27.0,14.0,2.0,0,1,0,0,3.0,5.0,0,3.0,1,1,0.0,1,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40117.0,1.0,35.0,1.0,1.0,8.0,86.0,17.0,2.0,1,1,0,0,3.0,4.0,0,3.0,1,0,0.0,1,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40121.0,1.0,38.0,1.0,4.0,8.0,187.0,12.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,1,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40148.0,1.0,39.0,1.0,1.0,8.0,95.0,21.0,1.0,1,1,0,0,3.0,4.0,0,3.0,1,0,0.0,1,,6.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40153.0,1.0,30.0,1.0,1.0,8.0,187.0,16.0,2.0,0,1,0,1,3.0,5.0,0,3.0,1,0,1.0,0,,7.0,14.0,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40162.0,1.0,31.0,1.0,1.0,8.0,154.0,21.0,1.0,1,1,0,1,3.0,5.0,0,3.0,1,1,0.0,0,,12.0,11.0,1
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40167.0,1.0,52.0,2.0,1.0,8.0,187.0,21.0,2.0,0,0,0,1,3.0,3.0,1,1.0,1,0,0.0,0,,6.0,14.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40168.0,1.0,23.0,1.0,5.0,8.0,187.0,13.0,2.0,1,1,0,1,3.0,3.0,1,2.0,1,1,0.0,0,,9.0,24.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40170.0,2.0,28.0,2.0,1.0,8.0,27.0,22.0,1.0,1,1,0,1,3.0,5.0,0,3.0,1,0,1.0,1,,9.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40173.0,1.0,51.0,1.0,1.0,8.0,187.0,16.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,12.0,7.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40174.0,1.0,28.0,1.0,1.0,8.0,187.0,21.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,6.0,7.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40179.0,1.0,31.0,2.0,5.0,8.0,93.0,17.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,4.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40181.0,1.0,38.0,2.0,1.0,8.0,154.0,18.0,1.0,1,0,1,1,3.0,5.0,0,3.0,1,1,0.0,1,,9.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40184.0,1.0,39.0,2.0,5.0,8.0,211.0,12.0,0.0,1,0,0,1,3.0,3.0,1,2.0,1,0,0.0,0,,7.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40186.0,1.0,25.0,1.0,4.0,8.0,85.0,16.0,2.0,0,0,0,1,3.0,4.0,0,3.0,1,0,0.0,0,,5.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40189.0,1.0,55.0,1.0,4.0,8.0,187.0,16.0,2.0,1,0,0,1,3.0,4.0,0,3.0,1,0,0.0,1,,3.0,0.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40196.0,1.0,27.0,2.0,1.0,8.0,187.0,19.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,0,2.0,0,,12.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40209.0,1.0,21.0,1.0,4.0,8.0,187.0,15.0,2.0,0,0,0,0,3.0,5.0,0,3.0,0,0,2.0,0,,12.0,21.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40218.0,1.0,24.0,1.0,1.0,8.0,187.0,16.0,2.0,1,0,0,1,3.0,5.0,0,3.0,1,0,2.0,1,,12.0,10.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40228.0,1.0,34.0,1.0,5.0,8.0,187.0,17.0,2.0,1,1,0,1,3.0,5.0,0,3.0,1,0,0.0,0,,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40237.0,1.0,23.0,2.0,1.0,8.0,187.0,16.0,2.0,1,0,0,0,3.0,4.0,0,3.0,1,0,2.0,1,,9.0,10.0,0
